HOLE:	995B
LEG:	164
TOP:	115.823997
BOTTOM:	663.092407
DEPTH_WMSF	SGR	CGR	THOR	URAN	POTA	W1NG	W2NG	W3NG	W4NG	W5NG
m	gAPI	gAPI	ppm	ppm	%	cps	cps	cps	cps	cps
245.8212	63.6854	31.4518	4.5344	3.6415	0.9353	123.8747	49.5485	12.0121	0.7509	2.2523
245.9736	63.3729	33.1656	4.7545	3.4126	0.9916	130.5382	41.1403	12.6589	2.3736	2.3735
246.1260	63.8056	35.1099	4.8883	3.2418	1.0784	132.0330	49.5118	18.0046	3.7506	3.0006
246.2784	66.4010	37.1352	5.0193	3.3062	1.1705	132.1336	45.0456	18.7683	0.7513	1.5014
246.4308	66.2893	38.0144	5.0221	3.1943	1.2211	143.8728	49.8029	15.0194	5.5330	0.7908
246.5832	69.1560	39.6850	5.2429	3.3294	1.2748	138.0357	54.0145	12.0031	0.7503	3.0007
246.7356	65.8201	37.5709	5.0814	3.1914	1.1836	147.8948	62.3103	12.7623	1.5019	2.2522
246.8880	64.4937	37.7108	5.1397	3.0257	1.1802	122.5307	45.8502	8.6957	4.7429	1.5811
247.0404	63.2459	37.7958	5.1960	2.8752	1.1740	131.2832	48.7622	9.0035	3.0007	2.2509
247.1928	64.2035	39.8207	5.4035	2.7546	1.2509	134.3854	49.0126	18.9712	2.3715	4.7431
247.3452	63.8521	39.0097	5.2887	2.8065	1.2264	118.5787	55.3341	9.4866	2.3713	4.7426
247.4976	64.4469	38.8610	5.2255	2.8905	1.2302	132.1213	40.3499	13.4494	0.0005	0.7911
247.6500	65.8395	39.8001	5.4374	2.9417	1.2430	140.9274	54.7223	13.4939	3.7480	0.7499
247.8024	65.4621	40.1826	5.6423	2.8559	1.2248	123.7803	51.7619	18.7541	3.0008	3.0005
247.9548	61.8789	39.7383	5.7001	2.5013	1.1875	118.4852	43.4423	14.2175	3.1597	0.7901
248.1072	62.0759	40.3856	5.7986	2.4504	1.2057	132.9105	30.0656	10.2860	3.9556	2.3735
248.2596	64.5810	42.7428	6.0895	2.4671	1.2855	125.6940	49.0114	19.7615	3.1620	3.1620
248.4120	65.6377	44.8590	6.3444	2.3474	1.3584	144.8946	45.0440	9.0096	3.0027	3.0030
248.5644	62.9448	45.1852	6.3872	2.0063	1.3689	142.6404	36.7875	13.5134	0.7508	3.0030
248.7168	61.6643	46.3501	6.5545	1.7301	1.4037	124.5333	42.7605	12.7534	1.5004	3.0004
248.8692	62.0490	46.9311	6.7323	1.7079	1.4024	142.1788	41.0743	14.2186	1.5801	0.0003
249.0216	64.4699	49.1785	7.1418	1.7275	1.4523	131.3819	41.2923	18.7679	4.5041	2.2523
249.1740	63.8788	49.5824	7.2764	1.6151	1.4492	135.2853	49.8428	11.8662	1.5819	2.3734
249.3264	62.7035	49.0675	7.2777	1.5405	1.4190	125.3757	48.0472	10.5110	2.2522	5.2551
249.4788	58.0923	46.4690	6.9405	1.3131	1.3343	128.2784	41.2614	14.2537	1.5004	3.7507
249.6312	57.0290	46.0619	6.8408	1.2390	1.3303	98.3505	50.2998	15.0150	1.5017	1.5014
249.7836	58.1570	48.4502	7.1786	1.0966	1.4026	116.2805	46.5116	15.0038	3.0008	0.7506
249.9360	61.8387	51.4697	7.6267	1.1714	1.4899	127.6282	46.5455	15.0150	3.0028	3.7538
250.0884	62.2545	51.0087	7.6342	1.2705	1.4616	132.1193	37.9755	15.0307	1.5825	3.9555
250.2408	62.7729	49.2838	7.4150	1.5239	1.4044	124.5336	45.0111	7.5023	3.0005	2.2509
250.3932	63.3705	48.1647	7.3530	1.7178	1.3515	145.0037	43.5765	11.2696	0.7517	5.2593
250.5456	62.5334	46.9563	7.2584	1.7598	1.2998	144.8928	45.7951	10.5113	3.7534	6.0055
250.6980	63.6318	47.7780	7.4682	1.7910	1.3062	127.6311	39.7913	17.2664	0.7509	1.5016
250.8504	62.8035	46.4920	7.2717	1.8428	1.2702	156.1534	51.8015	9.7602	2.2524	2.2523
251.0028	64.2183	46.6348	7.2320	1.9865	1.2863	133.6347	49.5486	13.5136	3.7534	3.0028
251.1552	60.7654	43.1446	6.5887	1.9907	1.2102	142.1781	41.8650	14.2179	0.7901	1.5798
251.3076	59.0920	42.2859	6.3969	1.8986	1.1981	125.3764	48.7971	13.5135	2.2523	1.5020
251.4600	59.9388	42.3624	6.4266	1.9856	1.1967	133.7360	34.5615	13.5231	2.2541	5.2587
251.6124	62.3834	41.7309	6.4645	2.3332	1.1524	150.0349	42.7624	9.0027	3.7508	1.5005
251.7648	64.4409	40.5028	6.3404	2.7043	1.1055	128.8542	56.9156	12.6479	2.3716	2.3715
251.9172	61.8625	37.0750	5.8171	2.8003	1.0093	132.6993	45.8132	10.2685	3.1595	2.3695
252.0696	61.6347	36.3790	5.5356	2.8532	1.0244	115.5080	42.7228	9.4940	2.3734	0.7913
252.2220	64.7198	37.3571	5.6377	3.0912	1.0612	129.1306	53.3038	12.0128	2.2524	2.2524
252.3744	68.4087	38.5303	5.7658	3.3754	1.1042	141.1417	57.0549	18.7679	3.7538	3.7537
252.5268	70.5881	39.2617	5.8420	3.5390	1.1317	145.5364	39.7610	11.2535	3.7506	3.0007
252.6792	70.9393	38.6908	5.6460	3.6432	1.1372	145.6458	48.0487	16.5164	0.7508	2.2521
252.8316	69.0812	37.0868	5.3877	3.6145	1.0948	147.0324	53.7543	15.8098	0.7906	0.7907
252.9840	66.3424	33.4894	4.8739	3.7115	0.9869	120.9624	48.8357	12.0205	1.5028	2.2539
253.1364	67.0450	32.7325	4.7802	3.8764	0.9613	126.4853	50.5934	7.9058	3.1624	1.5812
253.2888	66.5661	31.5405	4.5933	3.9569	0.9289	151.5338	54.7632	13.5028	6.0010	3.0006
253.4412	67.9418	33.5264	4.8400	3.8880	0.9958	117.7807	51.0121	9.0034	1.5005	1.5007
253.5936	65.3235	31.5572	4.5460	3.8147	0.9392	128.4745	45.8303	18.0311	2.2541	4.5077
253.7460	69.7230	33.7501	4.8356	4.0640	1.0097	125.4710	46.5815	14.2748	3.7563	3.0053
253.8984	70.8117	32.6362	4.6675	4.3128	0.9780	137.4394	46.6029	12.6388	1.5801	3.1593
254.0508	72.4586	33.2887	4.5813	4.4251	1.0331	126.1271	42.0426	17.2670	4.5042	0.7508
254.2032	71.8725	32.3930	4.3336	4.4601	1.0299	133.6657	46.4628	15.0107	2.1443	1.4296
254.3556	71.6525	33.0656	4.3991	4.3593	1.0561	123.9679	54.8450	15.0258	1.5029	1.5026
254.5080	71.5241	34.2266	4.6244	4.2136	1.0792	132.0345	46.5121	11.2528	3.7509	1.5004
254.6604	69.5249	35.6685	4.8926	3.8248	1.1101	144.0351	50.2620	11.2526	3.7508	1.5007
254.8128	67.3671	36.8324	4.9419	3.4496	1.1682	136.6357	45.7967	9.7599	2.2523	3.7535
254.9652	64.4490	36.9712	4.8318	3.1042	1.1980	128.4755	53.3433	11.2700	3.0049	1.5028
255.1176	63.0319	35.1415	4.4080	3.1509	1.1752	133.7621	52.9318	13.5906	0.0007	2.8609
255.2700	62.8694	33.7373	4.1223	3.2911	1.1499	130.6294	45.0461	11.2621	6.0055	0.0004
255.4224	64.7840	32.7010	3.9572	3.6245	1.1222	120.8734	53.3038	18.0177	2.2523	3.0027
255.5748	68.2767	35.9013	4.4204	3.6575	1.2170	141.8934	57.0569	15.0154	3.0028	0.7508
255.7272	68.0117	36.8076	4.6403	3.5252	1.2263	154.5358	55.5127	18.0042	1.5005	1.5006
255.8796	66.4299	36.9240	4.7602	3.3334	1.2094	131.4805	45.8307	15.7776	2.2539	3.0053
256.0320	61.9231	34.3817	4.5130	3.1114	1.1102	135.1349	50.2983	15.7656	1.5014	3.0030
256.1844	60.2143	34.0190	4.5465	2.9594	1.0825	133.6666	34.3106	14.2950	0.7150	2.8594
256.3368	60.0148	35.6335	4.7439	2.7544	1.1375	131.4815	37.5667	6.7627	2.2539	4.5073
256.4892	60.2007	36.8159	4.8370	2.6418	1.1879	143.3917	45.7950	14.2643	2.2522	0.0001
256.6416	60.8441	37.1423	4.8880	2.6777	1.1969	129.3766	39.3148	14.2952	2.1445	0.7148
256.7940	59.2012	37.4353	5.0508	2.4590	1.1817	117.1160	47.2969	8.2593	3.0030	0.7509
256.9464	59.3530	38.6319	5.2954	2.3409	1.2031	107.9354	44.3166	16.4396	2.8593	2.1445
257.0988	60.5312	42.6173	5.8607	2.0238	1.3234	117.2071	38.3159	10.5189	3.7563	3.0054
257.2512	61.7093	45.6278	6.3086	1.8168	1.4102	133.8330	28.5730	14.2860	1.5039	4.5109
257.4036	65.9545	49.4786	6.9551	1.8613	1.5067	120.8729	41.2917	16.5169	3.0034	1.5015
257.5560	65.0844	48.0384	6.8667	1.9257	1.4403	137.2389	44.3173	20.0126	6.4326	1.4299
257.7084	64.8779	45.6061	6.6184	2.1772	1.3477	120.8017	43.6020	6.4336	1.4297	3.5738
257.8608	61.8900	42.2942	6.1246	2.2138	1.2524	129.9761	39.0694	9.7679	2.2539	2.2540
258.0132	62.5585	42.5739	6.1692	2.2577	1.2599	118.6195	47.2974	16.5156	1.5015	3.0028
258.1656	62.5810	43.2491	6.2510	2.1840	1.2831	125.8930	47.9262	9.2991	1.4307	1.4309
258.3180	63.5384	45.2101	6.6697	2.0706	1.3145	116.3683	52.5515	10.5108	2.2523	3.7538
258.4704	62.6691	44.8280	6.6791	2.0156	1.2904	132.2354	43.6025	12.8668	2.8589	4.2884
258.6228	62.1923	46.4490	6.9524	1.7786	1.3308	116.4540	42.8258	16.5289	0.7513	1.5029
258.7752	60.8797	46.0668	6.8473	1.6735	1.3293	117.9568	49.5873	16.5287	0.7513	3.7566
258.9276	61.1300	47.2643	7.0071	1.5664	1.3674	120.8718	54.0536	15.0140	0.7510	3.7534
259.0800	60.1374	46.9627	6.9018	1.4884	1.3707	128.7525	50.5509	6.3202	3.1595	0.7902
259.2324	61.5574	48.7091	7.0672	1.4515	1.4397	132.8840	33.7856	15.0151	3.0031	3.0030
259.3848	60.6352	48.3971	6.8468	1.3826	1.4651	141.6275	48.6412	15.7364	3.5764	2.8612
259.5372	65.8386	49.7913	7.0589	1.8129	1.5044	113.6585	50.7500	12.8666	2.1444	2.8592
259.6896	66.8834	48.7237	6.9523	2.0515	1.4633	161.5293	46.5824	15.0269	2.2541	3.0052
259.8420	71.3960	50.5122	7.3566	2.3593	1.4875	133.5350	54.0130	20.2542	3.7512	2.2508
259.9944	68.1285	47.6249	6.9048	2.3163	1.4087	146.9181	49.7626	13.4284	5.5289	3.9491
260.1468	66.2944	45.7018	6.6589	2.3264	1.3453	136.0058	45.8124	15.7480	2.8630	1.4323
260.2992	65.1630	42.7710	6.2017	2.5297	1.2650	136.8434	45.1131	15.7890	0.7521	6.7664
260.4516	62.6060	38.8517	5.6804	2.6836	1.1398	147.8931	48.0483	12.0121	2.2522	2.2523
260.6040	59.5758	35.4810	5.2337	2.7221	1.0318	108.3008	49.8011	12.6488	1.5810	2.3714
260.7564	58.3781	33.1549	4.9781	2.8495	0.9468	111.7794	39.7621	17.2535	1.5006	1.5004
260.9088	61.5827	34.1093	5.1625	3.1037	0.9660	123.7826	57.7632	10.5031	3.0005	1.5003
261.0612	64.4860	33.8234	5.1275	3.4640	0.9562	137.4368	47.9591	14.3158	0.7166	0.7161
261.2136	68.0314	35.1886	5.3595	3.7103	0.9899	132.8860	41.2921	9.7604	6.7563	3.0028
261.3660	68.6630	34.8507	5.3636	3.8199	0.9694	158.2249	48.2599	15.0316	3.1646	1.5827
261.5184	70.8937	35.0491	5.3978	4.0495	0.9742	134.4881	51.8403	14.2745	3.7564	5.2587
261.6708	67.1922	31.4808	4.8702	4.0344	0.8707	157.1408	48.1198	10.5264	2.2555	1.5039
261.8232	69.5597	29.0428	4.4721	4.5773	0.8074	140.2866	44.2627	11.2536	1.5005	2.2504
261.9756	69.4681	26.1177	4.0770	4.8974	0.7151	153.0369	57.7638	18.0040	2.2507	0.7504
262.1280	73.1495	25.8514	4.0845	5.3434	0.6981	141.8936	52.5528	13.5131	3.7538	2.2525
262.2804	68.0825	24.0577	3.9523	4.9736	0.6198	156.1523	54.8038	9.7597	4.5043	4.5040
262.4328	65.0341	24.2093	4.0168	4.6121	0.6159	124.2093	46.6772	9.4941	3.1645	0.0002
262.5852	63.9585	24.2539	4.1110	4.4855	0.5999	127.8223	46.6176	12.7818	3.0075	1.5039
262.7376	64.8283	25.4277	4.2467	4.4512	0.6414	150.2615	55.5951	11.2700	3.0051	2.2541
262.8900	65.3354	26.1357	4.3822	4.4285	0.6558	138.3455	37.5950	13.5336	1.5039	3.7590
263.0424	62.8696	25.3918	4.0916	4.2340	0.6700	134.9317	45.7280	11.2444	2.9988	0.7497
263.1948	62.7579	25.7124	4.0460	4.1851	0.6976	127.9489	52.8938	11.4368	5.7181	1.4295
263.3472	63.2262	26.7073	4.1586	4.1256	0.7333	130.7287	43.5769	12.0210	3.7565	0.7514
263.4996	62.7983	28.2961	4.5572	3.8978	0.7471	129.7816	48.7622	12.0031	3.0009	1.5006
263.6520	62.9330	30.5273	4.9788	3.6610	0.7937	123.2175	48.8336	12.7726	4.5076	3.0054
263.8044	59.8994	30.5772	4.9151	3.3126	0.8092	138.5567	33.2539	15.0431	2.3754	3.9587
263.9568	60.8153	33.2170	5.1458	3.1178	0.9173	120.1694	31.4733	11.4445	3.5767	2.8611
264.1092	57.9194	33.7593	5.1297	2.7294	0.9521	137.2816	45.7609	15.0031	0.7503	2.2504
264.2616	58.3320	35.6338	5.3696	2.5643	1.0138	114.6929	41.2301	9.7449	1.4995	0.7498
264.4140	57.5487	36.6244	5.5894	2.3639	1.0280	116.3676	47.2979	7.5084	3.7536	2.2524
264.5664	60.3243	39.1015	6.0060	2.3976	1.0900	126.7001	52.2550	15.0322	2.1473	3.5787
264.7188	63.4773	43.1491	6.5265	2.2965	1.2228	126.7831	53.2641	15.0029	0.7502	0.0004
264.8712	64.9664	46.7659	6.9402	2.0562	1.3516	138.1384	60.0589	8.2591	0.7509	3.0035
265.0236	63.6115	48.6525	7.0973	1.6900	1.4305	140.0306	50.6309	15.0314	2.3734	7.1197
265.1760	61.9365	49.2132	7.1247	1.4374	1.4577	131.2826	34.5096	12.7533	2.2504	2.2506
265.3284	63.6228	50.8540	7.3140	1.4425	1.5158	129.2278	42.0750	13.5239	0.7516	2.2542
265.4808	64.3057	50.8295	7.2316	1.5224	1.5307	142.2904	52.9627	15.8100	3.1619	3.9522
265.6332	67.0541	50.5481	7.2603	1.8647	1.5086	125.2822	39.0118	13.5030	1.5003	0.7506
265.7856	63.2561	45.8681	6.6361	1.9644	1.3595	132.3301	55.7929	10.7300	0.7157	4.2915
265.9380	64.1238	44.5851	6.4973	2.2073	1.3122	117.7807	47.2614	14.2533	3.7508	1.5010
266.0904	62.9196	42.8017	6.2055	2.2728	1.2660	128.2825	44.2616	12.0038	2.2508	6.7511
266.2428	62.0932	41.4874	6.0625	2.3279	1.2177	131.3798	48.7990	18.7686	4.5040	2.2520
266.3952	63.4331	41.7035	6.1995	2.4548	1.2032	118.7112	50.3376	17.2798	0.7516	0.0005
266.5476	62.1364	39.2102	5.8593	2.5900	1.1253	147.3673	46.6159	13.5339	3.0073	3.7593
266.7000	61.5397	37.5905	5.5318	2.7056	1.0957	138.0322	41.2613	14.2535	1.5005	3.0005
266.8524	57.3992	32.3602	4.7275	2.8287	0.9501	119.3701	49.3205	13.5804	2.1444	0.7152
267.0048	58.8427	31.4046	4.6209	3.0998	0.9155	112.4479	45.7266	7.4971	2.2490	3.7479
267.1572	61.9970	30.2184	4.5926	3.5901	0.8520	145.9214	41.4891	14.3058	2.8614	2.1458
267.3096	64.9115	29.3095	4.4747	4.0220	0.8224	134.5878	51.8770	11.2782	4.5112	0.7520
267.4620	64.9278	27.0702	4.2173	4.2769	0.7429	145.3106	30.0669	11.4529	3.5791	1.4316
267.6144	63.3842	23.8120	3.5687	4.4706	0.6813	138.9928	50.3369	9.7675	3.7565	0.7514
267.7668	65.2443	24.0294	3.5760	4.6562	0.6925	135.6834	40.4815	12.7434	2.9985	1.4994
267.9192	64.2468	22.3532	3.3668	4.7328	0.6363	145.5349	54.7625	11.2529	3.0007	3.0007
268.0716	64.7442	23.0444	3.6038	4.7109	0.6297	133.0474	45.0650	12.1598	2.8611	2.8610
268.2240	63.6998	21.9332	3.4954	4.7185	0.5864	134.2853	50.2607	9.0027	1.5004	0.7504
268.3764	62.6765	22.8205	3.6672	4.5026	0.6041	148.1714	35.0760	12.8846	1.4322	2.8630
268.5288	61.0945	22.3595	3.5874	4.3760	0.5930	121.6219	42.0412	12.0120	6.0055	0.7508
268.6812	59.5609	22.3510	3.5870	4.2037	0.5926	123.9660	35.3133	12.0204	2.2541	1.5026
268.8336	57.6756	22.5427	3.5340	3.9691	0.6143	116.3649	47.2960	6.7576	3.7537	1.5013
268.9860	58.1343	24.9868	3.9343	3.7448	0.6775	104.2865	36.4301	13.5708	3.5714	0.0002
269.1384	59.0071	28.0925	4.3915	3.4925	0.7680	111.1126	48.7982	8.2588	3.0029	1.5014
269.2908	65.6652	32.3622	5.0557	3.7623	0.8853	122.9466	43.6036	12.8666	2.1445	0.7154
269.4432	66.5342	33.6634	5.1848	3.7135	0.9356	136.6343	51.8020	15.0144	3.0030	6.0053
269.5956	65.7344	33.9495	5.1723	3.5908	0.9547	117.2043	53.3428	9.7683	3.0053	0.0005
269.7480	63.1665	34.3991	5.1206	3.2499	0.9911	110.3627	48.7988	19.5197	3.0032	4.5043
269.9004	62.8811	34.1814	5.0489	3.2423	0.9926	129.2252	48.8344	21.0360	4.5077	3.0055
270.0528	63.8091	35.7138	5.1948	3.1740	1.0530	121.5325	40.5106	14.2531	3.0006	5.2507
270.2052	63.5891	35.4586	5.1357	3.1780	1.0498	138.8874	44.2955	10.5111	1.5015	0.0003
270.3576	64.8716	37.9789	5.4343	3.0381	1.1376	126.5200	54.3237	15.0107	1.4297	2.8594
270.5100	64.2389	37.9023	5.4461	2.9753	1.1308	135.1351	48.0476	15.0144	2.2522	4.5044
270.6624	62.6209	38.1500	5.4379	2.7645	1.1468	134.4849	44.3278	9.7672	1.5026	3.7562
270.8148	60.8541	37.9234	5.4251	2.5905	1.1362	130.9009	46.4945	10.7294	1.4307	0.7154
270.9672	59.5489	37.4491	5.2410	2.4967	1.1450	127.6253	42.7933	9.0097	2.2523	1.5017
271.1196	59.5146	37.7419	5.2041	2.4597	1.1693	108.5734	47.1427	14.9997	2.8571	2.8572
271.2720	56.1619	35.5932	4.7754	2.3237	1.1289	124.7172	45.8282	12.7723	2.2538	3.0051
271.4244	58.8264	37.7523	5.1316	2.3808	1.1842	115.9649	29.3522	12.1692	0.7163	1.4316
271.5768	59.4540	36.8107	5.0009	2.5581	1.1552	133.6673	58.6112	14.2962	4.2885	1.4297
271.7292	64.2768	38.4717	5.2812	2.9153	1.1965	136.6359	41.2927	16.5161	2.2524	2.2523
271.8816	62.1459	35.2456	4.7807	3.0390	1.1076	130.4342	52.4729	13.4928	3.7480	2.2489
272.0340	61.5931	33.8968	4.4582	3.1289	1.0928	125.9853	45.8116	10.0219	2.8635	2.1473
272.1864	59.7672	31.4509	3.9186	3.1990	1.0570	134.4773	38.6269	13.5904	4.2914	0.7154
272.3388	60.1022	31.5594	3.8089	3.2246	1.0850	129.9759	41.3243	9.7672	0.7513	1.5027
272.4912	58.4042	31.7927	3.8217	3.0064	1.0961	117.2045	57.8495	10.5190	0.7514	2.2539
272.6436	58.0035	32.5316	3.8993	2.8776	1.1238	112.5285	43.5117	15.7535	1.5005	1.5004
272.7960	59.3287	33.3617	3.8485	2.9336	1.1822	115.1667	50.0716	12.1605	2.8610	1.4308
272.9484	59.4096	31.2685	3.5453	3.1792	1.1202	132.7811	51.0111	14.2528	0.7506	3.0008
273.1008	60.5263	30.7192	3.4551	3.3674	1.1060	115.5296	37.5104	8.2523	3.7508	3.7507
273.2532	59.4725	28.7349	3.2437	3.4725	1.0323	121.7125	45.8306	10.5184	3.0052	1.5025
273.4056	63.2964	30.5110	3.3881	3.7039	1.1071	117.2949	48.8721	10.5269	2.2556	0.7519
273.5580	64.9553	30.9354	3.3769	3.8433	1.1341	130.8261	48.1206	15.0381	2.2555	0.7519
273.7104	65.0894	31.8269	3.4534	3.7578	1.1709	123.2136	50.3390	19.5334	0.7515	0.7515
273.8628	65.2204	33.3704	3.5586	3.5982	1.2400	106.4504	57.7195	13.4933	2.2489	2.2491
274.0152	64.6357	34.3559	3.6310	3.4208	1.2831	135.7829	44.2608	14.2541	2.2505	3.7508
274.1676	63.3013	34.0220	3.5905	3.3078	1.2716	127.2327	42.1730	18.5836	1.4297	2.8588
274.3200	61.8423	33.9159	3.6461	3.1549	1.2544	118.7082	42.0738	9.7684	2.2541	0.0002
274.4724	62.3314	33.9895	3.7344	3.2019	1.2413	122.8211	43.5823	20.6015	3.1700	1.5848
274.6248	65.3825	36.6908	4.0609	3.2414	1.3341	124.6260	48.7990	15.0148	6.7562	1.5015
274.7772	64.1739	36.5891	4.0939	3.1163	1.3216	135.8103	50.7493	13.5811	2.1443	1.4295
274.9296	62.9768	37.8532	4.2988	2.8383	1.3547	127.6284	40.5405	13.5135	1.5018	0.7508
275.0820	62.0110	38.7459	4.4849	2.6283	1.3699	133.6339	40.5415	13.5133	3.7536	1.5016
275.2344	63.5009	40.6715	4.8461	2.5791	1.4107	135.8100	48.6070	12.1521	2.8591	2.1444
275.3868	63.4096	41.4566	5.0378	2.4801	1.4185	124.8027	55.2909	16.5885	2.3696	2.3696
275.5392	61.9458	39.9826	4.8811	2.4812	1.3636	126.4824	44.2689	22.9233	1.5810	1.5811
275.6916	60.6900	37.7468	4.5596	2.5919	1.2970	127.7230	45.0790	9.7674	1.5026	2.2539
275.8440	62.3477	36.2401	4.4114	2.9494	1.2385	123.2164	45.8300	12.0219	1.5028	2.2540
275.9964	62.6855	34.1832	4.3177	3.2200	1.1373	129.8788	44.2947	18.7676	3.0030	3.0029
276.1488	61.8172	32.7780	4.2338	3.2806	1.0720	120.7799	47.2615	9.0026	3.0005	2.2509
276.3012	59.1212	31.7357	4.1468	3.0938	1.0285	118.5303	45.0109	12.0035	0.7506	5.2510
276.4536	59.6149	33.4798	4.4370	2.9525	1.0727	123.8744	42.0429	15.7656	4.5044	3.0030
276.6060	61.1911	35.9753	4.8383	2.8487	1.1387	127.9506	49.3194	14.2960	3.5736	2.8590
276.7584	60.6276	36.7911	4.9574	2.6929	1.1627	144.9999	36.8165	15.0258	0.7513	1.5027
276.9108	58.6295	36.1723	4.7900	2.5370	1.1597	113.1342	53.7959	11.0759	0.7912	2.3734
277.0632	57.3159	35.6039	4.7556	2.4529	1.1334	123.9671	41.3227	10.5190	1.5027	2.2538
277.2156	57.4947	35.6929	4.8113	2.4630	1.1276	125.2809	44.2609	15.0036	2.2507	0.7503
277.3680	59.5352	37.1487	5.0452	2.5291	1.1662	121.5313	42.7611	13.5029	3.0012	1.5004
277.5204	61.0424	38.2101	5.1818	2.5794	1.2010	129.0329	45.7608	9.7527	6.7514	1.5004
277.6728	61.8089	38.7928	5.2724	2.6002	1.2170	134.4849	40.5709	12.0208	4.5077	1.5024
277.8252	59.4760	36.0555	4.8564	2.6459	1.1398	130.6292	39.7891	9.7599	3.0028	0.0004
277.9776	57.5916	33.0150	4.3373	2.7765	1.0653	118.6700	34.0200	11.0763	1.5824	3.1646
278.1300	56.5133	30.9508	3.9367	2.8879	1.0243	111.5879	42.2036	14.3063	2.8611	3.5763
278.2824	61.1744	32.3684	4.0711	3.2543	1.0803	111.1981	45.8312	15.7773	1.5026	1.5027
278.4348	60.4654	31.9908	4.0801	3.2168	1.0565	139.6376	54.0511	13.5138	1.5017	2.2521
278.5872	63.1474	32.7469	4.2459	3.4344	1.0678	123.0324	30.0089	15.7542	3.0007	0.7506
278.7396	60.5889	32.3984	4.2789	3.1847	1.0410	136.6383	41.2927	18.0183	2.2522	3.7541
278.8920	64.7484	34.5206	4.6257	3.4149	1.0960	135.2903	38.6560	15.7484	2.8632	2.1475
279.0444	61.9253	33.6678	4.5173	3.1923	1.0678	138.1356	52.5515	18.7680	2.2522	2.2524
279.1968	61.2826	33.8326	4.5530	3.1011	1.0703	117.3122	44.3492	12.1598	1.4308	3.5764
279.3492	59.6149	35.7865	4.7981	2.6920	1.1357	131.3831	45.0450	9.0092	3.0028	2.2520
279.5016	59.0046	36.4030	4.9087	2.5534	1.1497	145.6410	45.0450	10.5110	1.5019	0.0002
279.6540	57.1322	35.3736	4.8160	2.4581	1.1081	107.4393	44.3260	14.2751	4.5077	1.5028
279.8064	56.0077	33.5766	4.7304	2.5341	1.0204	117.8680	31.5343	15.0149	3.0030	3.0026
279.9588	57.4949	34.7394	5.1512	2.5708	1.0049	118.6572	54.3233	14.2955	2.8591	0.0006
280.1112	62.6618	39.3190	6.1234	2.6371	1.0794	126.8796	44.2953	10.5111	2.2524	5.2549
280.2636	62.5832	39.1729	6.2863	2.6447	1.0387	149.5227	52.2142	15.0315	3.1642	2.3733
280.4160	62.9388	40.4784	6.6581	2.5374	1.0412	127.7228	44.3281	13.5231	0.0006	1.5027
280.5684	61.9606	39.8853	6.7638	2.4939	0.9858	121.9340	48.2982	8.7094	4.7503	2.3751
280.7208	65.1907	42.1889	7.2884	2.5986	1.0163	138.8903	52.5516	8.2583	2.2522	0.7509
280.8732	64.3912	41.3156	7.1455	2.6069	0.9936	150.7100	44.9998	8.5720	2.1427	2.1431
281.0256	65.8728	43.0159	7.4092	2.5822	1.0405	115.5316	43.5141	13.5029	0.7504	4.5008
281.1780	62.9416	42.7893	7.2817	2.2767	1.0525	138.1370	69.8170	9.7599	2.2524	1.5017
281.3304	64.8755	43.9069	7.5013	2.3689	1.0742	128.5720	46.6164	10.5263	3.7593	3.0079
281.4828	63.1928	42.5930	7.3015	2.3272	1.0372	133.1435	45.8123	10.7377	2.8635	6.4422
281.6352	64.0437	40.5556	7.0913	2.6535	0.9601	141.8898	44.2952	14.2644	4.5042	5.2551
281.7876	63.0262	39.0693	6.8763	2.7065	0.9160	124.6255	51.8002	15.0149	2.2525	3.7537
281.9400	61.7017	36.7665	6.5742	2.8170	0.8417	131.3803	39.0402	14.2643	4.5040	3.0036
282.0924	63.6755	39.0780	6.9167	2.7788	0.9086	122.4668	48.8360	14.2749	0.7516	7.5125
282.2448	67.5131	41.4811	7.3539	2.9409	0.9621	142.7506	53.3431	13.5239	3.0054	2.2540
282.3972	63.5865	39.5950	6.9167	2.7104	0.9387	149.3938	51.0489	15.7654	3.7535	3.0029
282.5496	59.2338	35.9339	6.2574	2.6323	0.8558	103.6830	33.8092	12.7722	1.5028	2.2539
282.7020	54.7032	32.6714	5.6822	2.4890	0.7795	116.6786	34.3601	11.4533	2.8632	2.1473
282.8544	53.0389	30.8124	5.3246	2.5110	0.7419	116.2752	40.5095	12.7525	2.2507	0.7502
283.0068	54.9624	30.3400	5.2125	2.7817	0.7366	84.8400	35.2854	7.5076	3.0028	0.7508
283.1592	56.2429	28.1705	4.7743	3.1714	0.6968	126.9713	36.0636	8.2642	1.5032	0.7514
283.3116	62.1120	28.9592	4.9495	3.7454	0.7081	119.4571	40.0563	6.4390	6.4372	1.4307
283.4640	63.1127	29.2998	4.9948	3.8199	0.7190	125.4685	32.3086	16.5285	1.5027	2.2541
283.6164	65.9333	29.6414	4.9155	4.1000	0.7546	116.4559	48.8360	12.7723	2.2539	3.7563
283.7688	66.6962	29.9887	4.8294	4.1469	0.7918	133.7325	53.3433	12.0208	2.2541	1.5025
283.9212	67.3586	30.1089	4.7577	4.2082	0.8130	120.8714	53.3028	9.7604	3.7536	0.7510
284.0736	66.2050	29.7599	4.8078	4.1173	0.7828	125.4698	49.5868	15.0260	2.2539	3.0051
