HOLE:	995B
LEG:	164
TOP:	151.332993
BOTTOM:	661.415771
DEPTH_WMSF	RHOB	PEF	DRHO
m	g/cm3	barns/e-	g/cm3
562.2034	1.7325	3.0759	0.0085
562.3558	1.7362	3.0642	0.0110
562.5082	1.7401	3.0807	0.0118
562.6606	1.7396	3.1124	0.0067
562.8130	1.7309	3.1032	-0.0016
562.9654	1.7132	3.0707	-0.0079
563.1178	1.6975	2.9513	-0.0069
563.2702	1.6823	2.7700	-0.0046
563.4226	1.6815	2.6304	-0.0013
563.5750	1.6929	2.7071	-0.0049
563.7274	1.7072	2.9493	-0.0142
563.8798	1.7178	3.1832	-0.0259
564.0322	1.7220	3.2776	-0.0318
564.1846	1.7303	3.2723	-0.0268
564.3370	1.7319	3.2715	-0.0166
564.4894	1.7321	3.2197	-0.0017
564.6418	1.7325	3.0768	0.0114
564.7942	1.7294	2.8827	0.0205
564.9466	1.7243	2.7492	0.0224
565.0990	1.7172	2.7964	0.0149
565.2514	1.7193	2.9222	0.0100
565.4038	1.7251	3.0132	0.0065
565.5562	1.7344	3.0530	0.0018
565.7086	1.7493	3.0442	-0.0041
565.8610	1.7485	3.0250	-0.0137
566.0134	1.7424	3.0118	-0.0152
566.1658	1.7391	3.0381	-0.0123
566.3182	1.7409	3.0750	-0.0125
566.4706	1.7413	3.0889	-0.0179
566.6230	1.7385	3.0787	-0.0239
566.7754	1.7363	3.0151	-0.0286
566.9278	1.7261	2.9284	-0.0290
567.0802	1.7224	2.8933	-0.0138
567.2326	1.7271	2.9918	0.0052
567.3850	1.7327	3.1641	0.0122
567.5374	1.7344	3.2099	0.0051
567.6898	1.7166	3.1051	-0.0086
567.8422	1.6900	2.9431	-0.0053
567.9946	1.6550	2.8633	0.0041
568.1470	1.6500	2.8600	0.0321
568.2994	1.6693	2.8645	0.0615
568.4518	1.6692	2.8524	0.0641
568.6042	1.6462	2.7950	0.0459
568.7566	1.6092	2.7554	0.0170
568.9090	1.5843	2.7385	0.0088
569.0614	1.5726	2.7086	0.0121
569.2138	1.5554	2.5419	0.0040
569.3662	1.5213	2.3535	-0.0030
569.5186	1.4767	2.2585	0.0011
569.6710	1.4291	2.2613	0.0024
569.8234	1.4077	2.2189	0.0014
569.9758	1.4117	2.2035	0.0090
570.1282	1.4407	2.3068	0.0286
570.2806	1.4715	2.5938	0.0228
570.4330	1.5177	2.6535	0.0172
570.5854	1.5549	2.5754	0.0237
570.7378	1.5294	2.4997	-0.0010
570.8902	1.5274	2.5914	-0.0106
571.0426	1.5662	2.7457	-0.0005
571.1950	1.6119	2.8966	0.0055
571.3474	1.6594	3.0452	0.0066
571.4998	1.7059	3.1393	0.0062
571.6522	1.7377	3.2234	-0.0026
571.8046	1.7356	3.2389	-0.0148
571.9570	1.7425	3.2015	-0.0027
572.1094	1.7575	3.1648	0.0096
572.2618	1.7764	3.1596	0.0106
572.4142	1.7886	3.1768	-0.0021
572.5666	1.7719	3.1776	-0.0117
572.7190	1.7553	3.1725	-0.0088
572.8714	1.7516	3.1364	0.0025
573.0238	1.7613	3.1491	0.0074
573.1762	1.7546	3.0993	0.0085
573.3286	1.7383	2.9714	0.0087
573.4810	1.7011	2.8362	0.0086
573.6334	1.6947	2.8122	0.0094
573.7858	1.7001	2.9571	0.0022
573.9382	1.7289	3.0933	-0.0059
574.0906	1.7228	3.1050	-0.0208
574.2430	1.6740	3.0273	-0.0150
574.3954	1.6196	2.8698	0.0067
574.5478	1.5630	2.7849	0.0139
574.7002	1.5350	2.6977	0.0106
574.8526	1.5128	2.6520	-0.0061
575.0050	1.5215	2.6607	0.0196
575.1574	1.5514	2.8844	0.0317
575.3098	1.6030	3.0820	0.0204
575.4622	1.7017	3.0827	0.0133
575.6146	1.7466	2.9575	0.0097
575.7670	1.7444	2.9339	0.0153
575.9194	1.7208	3.0304	0.0091
576.0718	1.7235	3.1993	0.0064
576.2242	1.7251	3.3386	-0.0038
576.3766	1.7282	3.3808	-0.0050
576.5290	1.7301	3.3730	-0.0038
576.6814	1.7370	3.4287	-0.0037
576.8338	1.7492	3.4066	-0.0009
576.9862	1.7567	3.1581	0.0087
577.1386	1.7334	2.8667	0.0154
577.2910	1.7009	2.7850	0.0172
577.4434	1.6768	3.0367	0.0119
577.5958	1.6720	3.2593	0.0061
577.7482	1.6625	3.2693	-0.0001
577.9006	1.6578	3.1613	0.0069
578.0530	1.6523	3.0987	0.0157
578.2054	1.6686	3.1558	0.0284
578.3578	1.6890	3.0466	0.0233
578.5102	1.7029	3.0192	0.0119
578.6626	1.7092	2.9404	-0.0014
578.8150	1.7160	3.0552	-0.0114
578.9674	1.7196	3.0714	-0.0161
579.1198	1.7316	3.1272	-0.0100
579.2722	1.7234	3.2111	-0.0117
579.4246	1.7329	3.3233	-0.0127
579.5770	1.7416	3.3393	-0.0148
579.7294	1.7428	3.3731	-0.0172
579.8818	1.7494	3.3984	-0.0146
580.0342	1.7716	3.4527	-0.0093
580.1866	1.7925	3.5018	0.0004
580.3390	1.7802	3.4262	0.0085
580.4914	1.7796	3.5146	0.0306
580.6438	1.7596	3.5042	0.0211
580.7962	1.7502	3.5009	0.0098
580.9486	1.7401	3.3585	0.0085
581.1010	1.7386	3.1454	0.0126
581.2534	1.7349	2.9870	0.0126
581.4058	1.7177	2.8790	0.0087
581.5582	1.6911	3.0301	0.0004
581.7106	1.6850	3.1673	-0.0085
581.8630	1.7145	3.3047	-0.0141
582.0154	1.7548	3.3198	-0.0127
582.1678	1.7864	3.3767	-0.0111
582.3202	1.7871	3.4065	-0.0148
582.4726	1.7845	3.3822	-0.0125
582.6250	1.7843	3.3654	-0.0070
582.7774	1.7835	3.3821	-0.0004
582.9298	1.7748	3.3929	-0.0043
583.0822	1.7553	3.4123	-0.0169
583.2346	1.7380	3.3147	-0.0231
583.3870	1.7393	3.3566	-0.0146
583.5394	1.7472	3.4600	-0.0024
583.6918	1.7504	3.5940	-0.0091
583.8442	1.7500	3.5299	-0.0193
583.9966	1.7469	3.4860	-0.0309
584.1490	1.7540	3.5384	-0.0256
584.3014	1.7543	3.6204	-0.0285
584.4538	1.7548	3.6144	-0.0263
584.6062	1.7532	3.6036	-0.0272
584.7586	1.7523	3.5733	-0.0264
584.9110	1.7456	3.5426	-0.0358
585.0634	1.7476	3.5443	-0.0370
585.2158	1.7614	3.5379	-0.0308
585.3682	1.7753	3.6124	-0.0226
585.5206	1.7869	3.5590	-0.0180
585.6730	1.7810	3.5431	-0.0252
585.8254	1.7721	3.5091	-0.0317
585.9778	1.7729	3.4604	-0.0210
586.1302	1.7713	3.4786	-0.0105
586.2826	1.7490	3.4509	0.0002
586.4350	1.7036	3.3319	0.0100
586.5874	1.6489	3.2525	0.0028
586.7398	1.6363	3.1815	0.0054
586.8922	1.6761	3.2287	0.0013
587.0446	1.7342	3.2487	0.0097
587.1970	1.7656	3.3111	-0.0004
587.3494	1.7629	3.3928	-0.0154
587.5018	1.7672	3.4409	-0.0269
587.6542	1.7724	3.4871	-0.0421
587.8066	1.7860	3.5126	-0.0397
587.9590	1.7962	3.4782	-0.0323
588.1114	1.7976	3.5002	-0.0286
588.2638	1.7884	3.5270	-0.0302
588.4162	1.7858	3.5719	-0.0311
588.5686	1.7835	3.5426	-0.0337
588.7210	1.7860	3.5320	-0.0369
588.8734	1.7874	3.4899	-0.0406
589.0258	1.7950	3.3609	-0.0384
589.1782	1.7910	3.2792	-0.0335
589.3306	1.7799	3.2581	-0.0255
589.4830	1.7680	3.3863	-0.0199
589.6354	1.7756	3.5802	-0.0176
589.7878	1.7966	3.7391	-0.0219
589.9402	1.8227	3.6930	-0.0177
590.0926	1.8336	3.6441	-0.0157
590.2450	1.8356	3.6059	-0.0133
590.3974	1.8300	3.6463	-0.0193
590.5498	1.8215	3.7003	-0.0272
590.7022	1.8174	3.6799	-0.0307
590.8546	1.8107	3.6425	-0.0357
591.0070	1.8038	3.5624	-0.0392
591.1594	1.7964	3.5161	-0.0418
591.3118	1.7922	3.4494	-0.0411
591.4642	1.7883	3.3616	-0.0421
591.6166	1.7890	3.3890	-0.0385
591.7690	1.7919	3.4944	-0.0375
591.9214	1.7954	3.5575	-0.0368
592.0738	1.7990	3.5444	-0.0321
592.2262	1.8150	3.4984	-0.0150
592.3786	1.8165	3.5118	-0.0112
592.5310	1.8101	3.5235	-0.0162
592.6834	1.8006	3.5566	-0.0274
592.8358	1.8003	3.5636	-0.0237
592.9882	1.8178	3.4975	-0.0048
593.1406	1.8184	3.4499	0.0056
593.2930	1.8166	3.4284	0.0082
593.4454	1.7948	3.4556	-0.0030
593.5978	1.7786	3.4860	-0.0107
593.7502	1.7649	3.5176	-0.0167
593.9026	1.7518	3.5436	-0.0250
594.0550	1.7445	3.5637	-0.0289
594.2074	1.7426	3.5500	-0.0291
594.3598	1.7516	3.5624	-0.0260
594.5122	1.7589	3.5749	-0.0276
594.6646	1.7630	3.5911	-0.0312
594.8170	1.7635	3.6317	-0.0343
594.9694	1.7671	3.6270	-0.0352
595.1218	1.7692	3.5882	-0.0368
595.2742	1.7679	3.5332	-0.0374
595.4266	1.7551	3.4806	-0.0321
595.5790	1.7407	3.4184	-0.0142
595.7314	1.7256	3.2367	0.0045
595.8838	1.7136	3.0153	0.0210
596.0362	1.6985	2.9482	0.0335
596.1886	1.6821	3.0612	0.0202
596.3410	1.6937	3.3309	0.0109
596.4934	1.7154	3.4732	-0.0062
596.6458	1.7353	3.5283	-0.0136
596.7982	1.7603	3.5303	-0.0014
596.9506	1.7811	3.5314	0.0071
597.1030	1.7927	3.5185	0.0065
597.2554	1.7921	3.4924	-0.0028
597.4078	1.7827	3.5329	-0.0170
597.5602	1.7819	3.5806	-0.0215
597.7126	1.7864	3.6231	-0.0209
597.8650	1.7852	3.5741	-0.0265
598.0174	1.7747	3.5271	-0.0350
598.1698	1.7751	3.4587	-0.0304
598.3222	1.7808	3.4233	-0.0194
598.4746	1.7812	3.4412	-0.0149
598.6270	1.7769	3.4919	-0.0166
598.7794	1.7512	3.4628	-0.0243
598.9318	1.7077	3.2182	-0.0168
599.0842	1.6644	3.0227	0.0011
599.2366	1.6202	2.9603	0.0017
599.3890	1.6376	3.0576	0.0135
599.5414	1.6563	3.0478	0.0122
599.6938	1.6673	2.9253	0.0170
599.8462	1.6349	2.9242	0.0233
599.9986	1.6207	3.1203	0.0248
600.1510	1.6465	3.4034	0.0119
600.3034	1.7176	3.5442	0.0041
600.4558	1.7777	3.5625	0.0083
600.6082	1.7718	3.5748	-0.0025
600.7606	1.7697	3.5591	-0.0022
600.9130	1.7786	3.5265	-0.0025
601.0654	1.7909	3.5361	-0.0035
601.2178	1.7930	3.5637	-0.0058
601.3702	1.7891	3.5460	-0.0088
601.5226	1.7825	3.5025	-0.0133
601.6750	1.7768	3.4574	-0.0188
601.8274	1.7731	3.4430	-0.0241
601.9798	1.7754	3.4526	-0.0250
602.1322	1.7756	3.4634	-0.0256
602.2846	1.7615	3.4394	-0.0304
602.4370	1.7382	3.3587	-0.0281
602.5894	1.7241	3.2990	-0.0125
602.7418	1.7196	3.3129	0.0019
602.8942	1.7302	3.4041	0.0087
603.0466	1.7431	3.4572	0.0071
603.1990	1.7474	3.4655	0.0013
603.3514	1.7425	3.4699	-0.0066
603.5038	1.7417	3.4632	-0.0099
603.6562	1.7446	3.4663	-0.0087
603.8086	1.7477	3.4888	0.0005
603.9610	1.7560	3.5762	0.0150
604.1134	1.7564	3.6407	0.0210
604.2658	1.7449	3.4637	0.0201
604.4182	1.7206	3.1229	0.0188
604.5706	1.6810	2.8549	0.0261
604.7230	1.6395	2.7510	0.0284
604.8754	1.6120	2.8389	0.0176
605.0278	1.6179	2.9496	0.0085
605.1802	1.6456	3.0244	0.0063
605.3326	1.6677	3.0580	0.0107
605.4850	1.6786	3.0644	0.0119
605.6374	1.6777	3.1029	0.0084
605.7898	1.6801	3.1581	0.0066
605.9422	1.6950	3.2501	0.0055
606.0946	1.7153	3.3736	0.0016
606.2470	1.7306	3.5230	-0.0045
606.3994	1.7389	3.6721	-0.0118
606.5518	1.7462	3.7304	-0.0186
606.7042	1.7576	3.6877	-0.0234
606.8566	1.7705	3.6281	-0.0240
607.0090	1.7830	3.5620	-0.0202
607.1614	1.7901	3.5152	-0.0175
607.3138	1.7804	3.4810	-0.0191
607.4662	1.7684	3.4997	-0.0181
607.6186	1.7612	3.5361	-0.0139
607.7710	1.7659	3.5131	-0.0095
607.9234	1.7660	3.3803	-0.0131
608.0758	1.7588	3.2772	-0.0163
608.2282	1.7467	3.3004	-0.0178
608.3806	1.7426	3.4192	-0.0165
608.5330	1.7433	3.5207	-0.0211
608.6854	1.7499	3.5656	-0.0211
608.8378	1.7607	3.5930	-0.0150
608.9902	1.7706	3.5959	-0.0105
609.1426	1.7752	3.5709	-0.0117
609.2950	1.7704	3.4355	-0.0109
609.4474	1.7687	3.2846	0.0036
609.5998	1.7635	3.1809	0.0166
609.7522	1.7604	3.1983	0.0164
609.9046	1.7640	3.3106	0.0099
610.0570	1.7610	3.4515	-0.0081
610.2094	1.7620	3.5446	-0.0158
610.3618	1.7706	3.5515	-0.0077
610.5142	1.7814	3.5167	0.0027
610.6666	1.7816	3.5186	0.0077
610.8190	1.7858	3.5329	0.0092
610.9714	1.7874	3.5104	0.0021
611.1238	1.7930	3.4848	-0.0054
611.2762	1.7964	3.5176	-0.0085
611.4286	1.8005	3.5818	-0.0073
611.5810	1.8087	3.6240	-0.0073
611.7334	1.8202	3.6005	-0.0086
611.8858	1.8246	3.5787	-0.0140
612.0382	1.8201	3.6016	-0.0209
612.1906	1.8085	3.6459	-0.0252
612.3430	1.8001	3.6707	-0.0241
612.4954	1.7935	3.6293	-0.0212
612.6478	1.7874	3.5979	-0.0212
612.8002	1.7823	3.5777	-0.0193
612.9526	1.7797	3.5433	-0.0168
613.1050	1.7783	3.5095	-0.0167
613.2574	1.7746	3.5012	-0.0233
613.4098	1.7739	3.5125	-0.0285
613.5622	1.7751	3.5443	-0.0277
613.7146	1.7933	3.5715	-0.0111
613.8670	1.8083	3.5886	0.0047
614.0194	1.8137	3.5773	0.0118
614.1718	1.8066	3.5570	0.0096
614.3242	1.7907	3.5630	-0.0040
614.4766	1.7768	3.5690	-0.0192
614.6290	1.7778	3.5229	-0.0208
614.7814	1.7803	3.4598	-0.0179
614.9338	1.7843	3.3959	-0.0146
615.0862	1.7852	3.4229	-0.0120
615.2386	1.7817	3.4739	-0.0107
615.3910	1.7800	3.4870	-0.0109
615.5434	1.7821	3.4871	-0.0122
615.6958	1.7843	3.4912	-0.0156
615.8482	1.7834	3.3872	-0.0139
616.0006	1.7788	3.2793	-0.0115
616.1530	1.7591	3.2119	-0.0130
616.3054	1.7473	3.2781	-0.0150
616.4578	1.7405	3.4129	-0.0182
616.6102	1.7644	3.5269	-0.0111
616.7626	1.7839	3.6296	-0.0110
616.9150	1.7952	3.6413	-0.0155
617.0674	1.7924	3.6423	-0.0237
617.2198	1.7944	3.6683	-0.0230
617.3722	1.7985	3.6700	-0.0232
617.5246	1.8004	3.6539	-0.0285
617.6770	1.7968	3.5766	-0.0380
617.8294	1.7985	3.4700	-0.0341
617.9818	1.7926	3.4454	-0.0302
618.1342	1.7875	3.4453	-0.0235
618.2866	1.7869	3.5244	-0.0192
618.4390	1.7876	3.5499	-0.0155
618.5914	1.7929	3.4654	-0.0090
618.7438	1.7790	3.1752	-0.0089
618.8962	1.7446	2.8998	0.0017
619.0486	1.7010	2.7723	0.0077
619.2010	1.6709	2.9096	0.0069
619.3534	1.6892	3.1720	0.0097
619.5058	1.7115	3.3786	-0.0055
619.6582	1.7404	3.5928	-0.0167
619.8106	1.7700	3.6753	-0.0234
619.9630	1.7902	3.7429	-0.0268
620.1154	1.8083	3.7132	-0.0282
620.2678	1.8204	3.7305	-0.0230
620.4202	1.8278	3.7209	-0.0233
620.5726	1.8290	3.6962	-0.0235
620.7250	1.8210	3.6415	-0.0245
620.8774	1.7980	3.6135	-0.0275
621.0298	1.8027	3.5618	-0.0114
621.1822	1.8055	3.5542	-0.0037
621.3346	1.8101	3.5439	0.0029
621.4870	1.7942	3.4951	0.0000
621.6394	1.7809	3.5022	0.0029
621.7918	1.7765	3.5082	0.0062
621.9442	1.7722	3.5752	0.0008
622.0966	1.7842	3.5396	0.0056
622.2490	1.7936	3.5947	0.0090
622.4014	1.8141	3.6064	0.0187
622.5538	1.8269	3.6738	0.0099
622.7062	1.8360	3.6916	-0.0054
622.8586	1.8215	3.7452	-0.0302
623.0110	1.8125	3.7401	-0.0390
623.1634	1.8213	3.7315	-0.0308
623.3158	1.8291	3.6897	-0.0275
623.4682	1.8319	3.7724	-0.0266
623.6206	1.8231	3.7462	-0.0279
623.7730	1.8169	3.7480	-0.0236
623.9254	1.8160	3.6281	-0.0164
624.0778	1.8032	3.5011	-0.0154
624.2302	1.7635	3.3806	-0.0155
624.3826	1.7328	3.2724	-0.0079
624.5350	1.7180	3.1712	0.0020
624.6874	1.7190	3.2375	0.0070
624.8398	1.7237	3.3157	0.0062
624.9922	1.7483	3.4315	0.0099
625.1446	1.7658	3.3834	0.0086
625.2970	1.7676	3.2398	0.0078
625.4494	1.7354	3.1310	0.0085
625.6018	1.7223	3.2019	0.0084
625.7542	1.7371	3.4475	0.0122
625.9066	1.7642	3.7654	-0.0072
626.0590	1.7863	3.7340	-0.0160
626.2114	1.8101	3.6924	-0.0086
626.3638	1.8244	3.7019	0.0065
626.5162	1.8383	3.8741	0.0086
626.6686	1.8616	4.0761	0.0081
626.8210	1.8713	4.0557	-0.0038
626.9734	1.8636	3.9578	-0.0241
627.1258	1.8369	3.8847	-0.0322
627.2782	1.8322	3.9298	-0.0207
627.4306	1.8249	3.7127	-0.0123
627.5830	1.8169	3.4834	-0.0128
627.7354	1.7797	3.2440	-0.0101
627.8878	1.7660	3.3339	-0.0046
628.0402	1.7587	3.5720	-0.0051
628.1926	1.7929	3.9683	-0.0114
628.3450	1.8128	3.9696	-0.0184
628.4974	1.8372	3.8974	-0.0104
628.6498	1.8327	3.7917	-0.0116
628.8022	1.8268	3.8213	-0.0089
628.9546	1.8072	3.7386	-0.0026
629.1070	1.7862	3.5825	0.0092
629.2594	1.7801	3.4212	0.0277
629.4118	1.7765	3.5796	0.0357
629.5642	1.7837	3.7172	0.0227
629.7166	1.7991	3.8655	0.0073
629.8690	1.8285	3.6754	-0.0011
630.0214	1.8116	3.6381	-0.0110
630.1738	1.7955	3.6495	-0.0010
630.3262	1.7723	3.7388	0.0020
630.4786	1.7802	3.6465	0.0115
630.6310	1.7704	3.4644	0.0090
630.7834	1.7759	3.2548	0.0378
630.9358	1.7595	3.1918	0.0404
631.0882	1.7335	3.2652	0.0191
631.2406	1.7347	3.3529	0.0065
631.3930	1.7336	3.4991	-0.0007
631.5454	1.7241	3.4590	0.0064
631.6978	1.7216	3.4894	0.0082
631.8502	1.7057	3.5545	-0.0048
632.0026	1.7350	3.8932	-0.0176
632.1550	1.7693	3.8869	-0.0142
632.3074	1.8134	3.6152	0.0078
632.4598	1.7688	3.2820	0.0101
632.6122	1.7267	3.2397	0.0060
632.7646	1.6925	3.4633	0.0033
632.9170	1.7155	3.7580	-0.0128
633.0694	1.7540	3.8284	-0.0167
633.2218	1.7989	3.7455	-0.0125
633.3742	1.7938	3.6401	-0.0071
633.5266	1.7886	3.6589	0.0057
633.6790	1.7769	3.6926	0.0073
633.8314	1.7879	3.8067	0.0082
633.9838	1.7937	3.7128	0.0029
634.1362	1.7947	3.5865	-0.0118
634.2886	1.7742	3.4883	-0.0163
634.4410	1.7714	3.5005	-0.0060
634.5934	1.7557	3.2389	-0.0052
634.7458	1.6778	3.0787	-0.0072
634.8982	1.5986	2.8002	0.0103
635.0506	1.5223	2.8396	0.0141
635.2030	1.4925	3.0123	-0.0096
635.3554	1.5685	3.4198	-0.0081
635.5078	1.6943	3.6213	0.0166
635.6602	1.7780	3.7184	0.0073
635.8126	1.7976	3.9213	-0.0045
635.9650	1.8223	3.9103	-0.0077
636.1174	1.8464	3.7615	-0.0052
636.2698	1.8339	3.5711	-0.0032
636.4222	1.8196	3.5863	0.0022
636.5746	1.8105	3.6742	-0.0056
636.7270	1.8167	3.7835	-0.0124
636.8794	1.8281	3.7519	-0.0172
637.0318	1.8390	3.7458	-0.0086
637.1842	1.8503	3.6709	-0.0009
637.3366	1.8449	3.7271	0.0017
637.4890	1.8221	3.7870	-0.0020
637.6414	1.8127	3.8624	-0.0025
637.7938	1.8109	3.8994	-0.0023
637.9462	1.8167	3.8970	-0.0040
638.0986	1.7900	3.8338	-0.0141
638.2510	1.7692	3.7214	-0.0141
638.4034	1.7715	3.6975	-0.0103
638.5558	1.7806	3.7154	-0.0138
638.7082	1.8007	3.6455	-0.0158
638.8606	1.7897	3.4462	-0.0095
639.0130	1.7844	3.3674	0.0122
639.1654	1.7625	3.3809	0.0206
639.3178	1.7544	3.4813	0.0127
639.4702	1.7389	3.4880	-0.0021
639.6226	1.7237	3.6288	-0.0115
639.7750	1.7206	3.7494	-0.0070
639.9274	1.7251	3.8405	0.0086
640.0798	1.7042	3.5326	0.0069
640.2322	1.6835	3.5473	0.0160
640.3846	1.6856	3.6103	0.0220
640.5370	1.6642	3.4972	0.0059
640.6894	1.6504	3.1925	0.0005
640.8418	1.6076	2.8533	-0.0015
640.9942	1.6040	2.6809	0.0108
641.1466	1.6027	2.5792	0.0069
641.2990	1.6407	2.7663	0.0103
641.4514	1.6603	3.0257	-0.0007
641.6038	1.6821	3.3197	-0.0032
641.7562	1.7127	3.3567	0.0074
641.9086	1.7364	3.3986	0.0200
642.0610	1.7498	3.4611	0.0324
642.2134	1.7598	3.5576	0.0367
642.3658	1.7766	3.7072	0.0135
642.5182	1.8192	3.7766	0.0163
642.6706	1.8270	3.6447	-0.0079
642.8230	1.7924	3.6726	-0.0059
642.9754	1.7732	3.5217	0.0104
643.1278	1.7010	3.3843	0.0086
643.2802	1.6392	2.9903	0.0115
643.4326	1.5635	2.6476	0.0266
643.5850	1.4931	2.3949	0.0060
643.7374	1.4847	2.5172	0.0032
643.8898	1.5296	2.6112	0.0045
644.0422	1.5879	2.6421	0.0238
644.1946	1.5657	2.4618	0.0146
644.3470	1.5292	2.5360	-0.0012
644.4994	1.5439	2.8571	0.0154
644.6518	1.5887	3.4025	-0.0009
644.8042	1.6307	3.3024	0.0037
644.9566	1.6604	2.9783	0.0249
645.1090	1.5785	2.6687	0.0322
645.2614	1.4825	2.5385	-0.0173
645.4138	1.4778	2.6463	-0.0017
645.5662	1.5375	2.8217	0.0111
645.7186	1.5785	3.1667	-0.0006
645.8710	1.6696	3.4861	0.0071
646.0234	1.7404	3.6920	0.0079
646.1758	1.7952	3.5705	0.0011
646.3282	1.7862	3.5127	-0.0057
646.4806	1.7825	3.4015	0.0059
646.6330	1.7646	3.5172	0.0049
646.7854	1.7591	3.6428	0.0086
646.9378	1.7529	3.7500	0.0038
647.0902	1.7298	3.5147	0.0096
647.2426	1.6993	3.3857	0.0090
647.3950	1.6875	3.2948	0.0093
647.5474	1.7017	3.5333	0.0065
647.6998	1.7270	3.5427	0.0064
647.8522	1.7341	3.4338	0.0060
648.0046	1.7304	3.2644	0.0087
648.1570	1.7065	3.1283	0.0081
648.3094	1.7047	3.0521	0.0134
648.4618	1.6749	2.9179	0.0105
648.6142	1.6576	2.9726	0.0181
648.7666	1.6206	3.0298	0.0062
648.9190	1.6406	3.0564	0.0099
649.0714	1.6090	2.9314	0.0004
649.2238	1.5904	2.8067	0.0099
649.3762	1.5663	2.9604	0.0282
649.5286	1.5774	3.1955	0.0065
649.6810	1.6508	3.5339	0.0163
649.8334	1.7209	3.6155	0.0061
649.9858	1.7473	3.6323	-0.0094
650.1382	1.7514	3.5577	-0.0014
650.2906	1.7531	3.5520	0.0062
650.4430	1.7564	3.6143	0.0097
650.5954	1.7832	3.8025	0.0062
650.7478	1.8009	3.8626	-0.0112
650.9002	1.8047	3.8916	-0.0272
651.0526	1.8252	3.7742	-0.0140
651.2050	1.8244	3.7022	-0.0070
651.3574	1.8241	3.6291	-0.0014
651.5098	1.8041	3.7111	-0.0134
651.6622	1.7952	3.7635	-0.0236
651.8146	1.7875	3.7960	-0.0393
651.9670	1.7911	3.7738	-0.0254
652.1194	1.8053	3.7392	-0.0025
652.2718	1.8168	3.4771	0.0114
652.4242	1.8004	3.3249	0.0071
652.5766	1.7915	3.2668	0.0061
652.7290	1.7786	3.2988	0.0061
652.8814	1.7865	3.3114	0.0136
653.0338	1.7516	3.1576	0.0080
653.1862	1.7241	3.2955	0.0072
653.3386	1.7117	3.4799	0.0072
653.4910	1.7560	3.9457	0.0074
653.6434	1.7992	4.0608	-0.0024
653.7958	1.8374	4.0339	-0.0079
653.9482	1.8253	3.8723	-0.0195
654.1006	1.8141	3.7905	-0.0166
654.2530	1.8064	3.8219	-0.0092
654.4054	1.8039	3.8006	0.0060
654.5578	1.7801	3.7291	0.0094
654.7102	1.7629	3.6244	0.0176
654.8626	1.7374	3.5177	0.0164
655.0150	1.7164	3.3872	0.0227
655.1674	1.6887	3.1278	0.0263
655.3198	1.6717	2.9191	0.0446
655.4722	1.6421	2.7080	0.0392
655.6246	1.6241	2.7103	0.0387
655.7770	1.5974	2.6461	0.0181
655.9294	1.5607	2.6245	0.0070
656.0818	1.4992	2.5558	-0.0003
656.2342	1.4448	2.6031	-0.0095
656.3866	1.4411	2.7268	-0.0134
656.5390	1.5061	2.8991	-0.0134
656.6914	1.6118	3.2421	0.0104
656.8438	1.6817	3.5140	0.0085
656.9962	1.7079	3.7889	-0.0083
657.1486	1.7134	3.6173	-0.0018
657.3010	1.7101	3.3305	0.0089
657.4534	1.6870	3.0334	0.0278
657.6058	1.6740	2.8089	0.0464
657.7582	1.6252	2.7260	0.0347
657.9106	1.5751	2.9483	0.0053
658.0630	1.5773	2.9625	0.0071
658.2154	1.5697	2.9183	-0.0012
658.3678	1.5731	2.6716	0.0278
658.5202	1.5537	2.6917	0.0291
658.6726	1.5261	2.7804	0.0044
658.8250	1.5446	2.9335	-0.0126
658.9774	1.5793	3.1100	-0.0159
659.1298	1.6324	3.3814	-0.0034
659.2822	1.6897	3.7342	-0.0002
659.4346	1.7367	3.8508	-0.0085
659.5870	1.7728	3.8141	-0.0178
659.7394	1.7462	3.6519	-0.0367
659.8918	1.7333	3.3916	-0.0144
660.0442	1.6834	3.1960	0.0061
660.1966	1.6152	3.1149	0.0099
660.3490	1.5897	3.1731	0.0193
660.5014	1.5822	3.2705	0.0068
660.6538	1.6177	3.2922	0.0145
660.8062	1.6176	3.3008	0.0140
660.9586	1.6032	3.3189	0.0076
661.1110	1.6015	3.1358	0.0160
661.2634	1.6028	2.9260	0.0162
661.4158	-999.2500	-999.2500	-999.2500
